timestamp,counter,esc_count,esc_connectiontype,esc_online_flags,esc_armed_flags,_padding0[0],_padding0[1],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].failures,esc[0].esc_address,esc[0].esc_cmdcount,esc[0].esc_state,esc[0].actuator_function,esc[0].esc_power,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].failures,esc[1].esc_address,esc[1].esc_cmdcount,esc[1].esc_state,esc[1].actuator_function,esc[1].esc_power,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].failures,esc[2].esc_address,esc[2].esc_cmdcount,esc[2].esc_state,esc[2].actuator_function,esc[2].esc_power,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].failures,esc[3].esc_address,esc[3].esc_cmdcount,esc[3].esc_state,esc[3].actuator_function,esc[3].esc_power,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].failures,esc[4].esc_address,esc[4].esc_cmdcount,esc[4].esc_state,esc[4].actuator_function,esc[4].esc_power,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].failures,esc[5].esc_address,esc[5].esc_cmdcount,esc[5].esc_state,esc[5].actuator_function,esc[5].esc_power,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].failures,esc[6].esc_address,esc[6].esc_cmdcount,esc[6].esc_state,esc[6].actuator_function,esc[6].esc_power,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].failures,esc[7].esc_address,esc[7].esc_cmdcount,esc[7].esc_state,esc[7].actuator_function,esc[7].esc_power,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4]
1743177482809379,0,4,0,15,15,0,0,1743177482809379,0,2790,15.352022,7.9750004,38.600002,0,0,0,0,101,0,0,0,0,0,0,1743177482809379,0,2826,15.352022,8.065001,38.84,0,0,0,0,102,0,0,0,0,0,0,1743177482809379,0,3516,15.352022,9.79,43.440002,0,0,0,0,103,0,0,0,0,0,0,1743177482809379,0,3564,15.352022,9.910001,43.760002,0,0,0,0,104,0,0,0,0,0,0,1743177482809379,0,0,15.352022,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177482809379,0,0,15.352022,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177482809379,0,0,15.352022,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177482809379,0,0,15.352022,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177483061379,0,4,0,15,15,0,0,1743177483061379,0,2796,15.344462,7.9900002,38.64,0,0,0,0,101,0,0,0,0,0,0,1743177483061379,0,2844,15.344462,8.110001,38.960003,0,0,0,0,102,0,0,0,0,0,0,1743177483061379,0,3492,15.344462,9.7300005,43.28,0,0,0,0,103,0,0,0,0,0,0,1743177483061379,0,3606,15.344462,10.015,44.04,0,0,0,0,104,0,0,0,0,0,0,1743177483061379,0,0,15.344462,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483061379,0,0,15.344462,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483061379,0,0,15.344462,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483061379,0,0,15.344462,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177483309379,0,4,0,15,15,0,0,1743177483309379,0,2226,15.337023,6.5650005,34.84,0,0,0,0,101,0,0,0,0,0,0,1743177483309379,0,2244,15.337023,6.61,34.96,0,0,0,0,102,0,0,0,0,0,0,1743177483309379,0,3978,15.337023,10.945001,46.52,0,0,0,0,103,0,0,0,0,0,0,1743177483309379,0,3930,15.337023,10.825001,46.2,0,0,0,0,104,0,0,0,0,0,0,1743177483309379,0,0,15.337023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483309379,0,0,15.337023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483309379,0,0,15.337023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483309379,0,0,15.337023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177483561379,0,4,0,15,15,0,0,1743177483561379,0,2544,15.329463,7.3600006,36.96,0,0,0,0,101,0,0,0,0,0,0,1743177483561379,0,2496,15.329463,7.2400002,36.64,0,0,0,0,102,0,0,0,0,0,0,1743177483561379,0,3582,15.329463,9.955,43.88,0,0,0,0,103,0,0,0,0,0,0,1743177483561379,0,3546,15.329463,9.865001,43.64,0,0,0,0,104,0,0,0,0,0,0,1743177483561379,0,0,15.329463,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483561379,0,0,15.329463,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483561379,0,0,15.329463,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483561379,0,0,15.329463,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177483809379,0,4,0,15,15,0,0,1743177483809379,0,3198,15.322023,8.995001,41.320004,0,0,0,0,101,0,0,0,0,0,0,1743177483809379,0,3204,15.322023,9.01,41.36,0,0,0,0,102,0,0,0,0,0,0,1743177483809379,0,2916,15.322023,8.290001,39.440002,0,0,0,0,103,0,0,0,0,0,0,1743177483809379,0,2970,15.322023,8.425001,39.800003,0,0,0,0,104,0,0,0,0,0,0,1743177483809379,0,0,15.322023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483809379,0,0,15.322023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483809379,0,0,15.322023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177483809379,0,0,15.322023,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177484061379,0,4,0,15,15,0,0,1743177484061379,0,3552,15.314465,9.88,43.68,0,0,0,0,101,0,0,0,0,0,0,1743177484061379,0,3636,15.314465,10.09,44.24,0,0,0,0,102,0,0,0,0,0,0,1743177484061379,0,2514,15.314465,7.2850003,36.760002,0,0,0,0,103,0,0,0,0,0,0,1743177484061379,0,2634,15.314465,7.585,37.56,0,0,0,0,104,0,0,0,0,0,0,1743177484061379,0,0,15.314465,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484061379,0,0,15.314465,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484061379,0,0,15.314465,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484061379,0,0,15.314465,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177484309379,0,4,0,15,15,0,0,1743177484309379,0,3540,15.307025,9.85,43.600002,0,0,0,0,101,0,0,0,0,0,0,1743177484309379,0,3510,15.307025,9.775001,43.4,0,0,0,0,102,0,0,0,0,0,0,1743177484309379,0,2604,15.307025,7.51,37.36,0,0,0,0,103,0,0,0,0,0,0,1743177484309379,0,2598,15.307025,7.4950004,37.32,0,0,0,0,104,0,0,0,0,0,0,1743177484309379,0,0,15.307025,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484309379,0,0,15.307025,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484309379,0,0,15.307025,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484309379,0,0,15.307025,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177484561379,0,4,0,15,15,0,0,1743177484561379,0,3252,15.3,9.130001,41.68,0,0,0,0,101,0,0,0,0,0,0,1743177484561379,0,3180,15.3,8.950001,41.2,0,0,0,0,102,0,0,0,0,0,0,1743177484561379,0,2958,15.3,8.395,39.72,0,0,0,0,103,0,0,0,0,0,0,1743177484561379,0,2880,15.3,8.200001,39.2,0,0,0,0,104,0,0,0,0,0,0,1743177484561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177484809379,0,4,0,15,15,0,0,1743177484809379,0,2928,15.3,8.320001,39.52,0,0,0,0,101,0,0,0,0,0,0,1743177484809379,0,2910,15.3,8.275,39.4,0,0,0,0,102,0,0,0,0,0,0,1743177484809379,0,3228,15.3,9.070001,41.52,0,0,0,0,103,0,0,0,0,0,0,1743177484809379,0,3222,15.3,9.055,41.48,0,0,0,0,104,0,0,0,0,0,0,1743177484809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177484809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177485061379,0,4,0,15,15,0,0,1743177485061379,0,2820,15.3,8.05,38.800003,0,0,0,0,101,0,0,0,0,0,0,1743177485061379,0,2838,15.3,8.095,38.920002,0,0,0,0,102,0,0,0,0,0,0,1743177485061379,0,3336,15.3,9.340001,42.24,0,0,0,0,103,0,0,0,0,0,0,1743177485061379,0,3342,15.3,9.3550005,42.280003,0,0,0,0,104,0,0,0,0,0,0,1743177485061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177485309379,0,4,0,15,15,0,0,1743177485309379,0,2922,15.3,8.305,39.48,0,0,0,0,101,0,0,0,0,0,0,1743177485309379,0,2934,15.3,8.335001,39.56,0,0,0,0,102,0,0,0,0,0,0,1743177485309379,0,3252,15.3,9.130001,41.68,0,0,0,0,103,0,0,0,0,0,0,1743177485309379,0,3282,15.3,9.205001,41.88,0,0,0,0,104,0,0,0,0,0,0,1743177485309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177485561379,0,4,0,15,15,0,0,1743177485561379,0,3132,15.3,8.83,40.88,0,0,0,0,101,0,0,0,0,0,0,1743177485561379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177485561379,0,3162,15.3,8.905001,41.08,0,0,0,0,103,0,0,0,0,0,0,1743177485561379,0,3072,15.3,8.68,40.48,0,0,0,0,104,0,0,0,0,0,0,1743177485561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177485809379,0,4,0,15,15,0,0,1743177485809379,0,3186,15.3,8.965,41.24,0,0,0,0,101,0,0,0,0,0,0,1743177485809379,0,3222,15.3,9.055,41.48,0,0,0,0,102,0,0,0,0,0,0,1743177485809379,0,2988,15.3,8.47,39.920002,0,0,0,0,103,0,0,0,0,0,0,1743177485809379,0,3030,15.3,8.575,40.2,0,0,0,0,104,0,0,0,0,0,0,1743177485809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177485809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177486061379,0,4,0,15,15,0,0,1743177486061379,0,3210,15.3,9.025001,41.4,0,0,0,0,101,0,0,0,0,0,0,1743177486061379,0,3210,15.3,9.025001,41.4,0,0,0,0,102,0,0,0,0,0,0,1743177486061379,0,2988,15.3,8.47,39.920002,0,0,0,0,103,0,0,0,0,0,0,1743177486061379,0,3018,15.3,8.545,40.120003,0,0,0,0,104,0,0,0,0,0,0,1743177486061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177486309379,0,4,0,15,15,0,0,1743177486309379,0,3150,15.3,8.875,41.0,0,0,0,0,101,0,0,0,0,0,0,1743177486309379,0,3132,15.3,8.83,40.88,0,0,0,0,102,0,0,0,0,0,0,1743177486309379,0,3072,15.3,8.68,40.48,0,0,0,0,103,0,0,0,0,0,0,1743177486309379,0,3072,15.3,8.68,40.48,0,0,0,0,104,0,0,0,0,0,0,1743177486309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177486561379,0,4,0,15,15,0,0,1743177486561379,0,3066,15.3,8.665001,40.440002,0,0,0,0,101,0,0,0,0,0,0,1743177486561379,0,3060,15.3,8.650001,40.4,0,0,0,0,102,0,0,0,0,0,0,1743177486561379,0,3150,15.3,8.875,41.0,0,0,0,0,103,0,0,0,0,0,0,1743177486561379,0,3138,15.3,8.845,40.92,0,0,0,0,104,0,0,0,0,0,0,1743177486561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177486809379,0,4,0,15,15,0,0,1743177486809379,0,3042,15.3,8.6050005,40.280003,0,0,0,0,101,0,0,0,0,0,0,1743177486809379,0,3024,15.3,8.559999,40.16,0,0,0,0,102,0,0,0,0,0,0,1743177486809379,0,3156,15.3,8.89,41.04,0,0,0,0,103,0,0,0,0,0,0,1743177486809379,0,3186,15.3,8.965,41.24,0,0,0,0,104,0,0,0,0,0,0,1743177486809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177486809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177487061379,0,4,0,15,15,0,0,1743177487061379,0,3030,15.3,8.575,40.2,0,0,0,0,101,0,0,0,0,0,0,1743177487061379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177487061379,0,3144,15.3,8.860001,40.960003,0,0,0,0,103,0,0,0,0,0,0,1743177487061379,0,3168,15.3,8.92,41.12,0,0,0,0,104,0,0,0,0,0,0,1743177487061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177487309379,0,4,0,15,15,0,0,1743177487309379,0,3090,15.3,8.725,40.600002,0,0,0,0,101,0,0,0,0,0,0,1743177487309379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177487309379,0,3126,15.3,8.815001,40.84,0,0,0,0,103,0,0,0,0,0,0,1743177487309379,0,3132,15.3,8.83,40.88,0,0,0,0,104,0,0,0,0,0,0,1743177487309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177487561379,0,4,0,15,15,0,0,1743177487561379,0,3114,15.3,8.785001,40.760002,0,0,0,0,101,0,0,0,0,0,0,1743177487561379,0,3078,15.3,8.695,40.52,0,0,0,0,102,0,0,0,0,0,0,1743177487561379,0,3114,15.3,8.785001,40.760002,0,0,0,0,103,0,0,0,0,0,0,1743177487561379,0,3084,15.3,8.71,40.56,0,0,0,0,104,0,0,0,0,0,0,1743177487561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177487809379,0,4,0,15,15,0,0,1743177487809379,0,3096,15.3,8.740001,40.64,0,0,0,0,101,0,0,0,0,0,0,1743177487809379,0,3102,15.3,8.755,40.68,0,0,0,0,102,0,0,0,0,0,0,1743177487809379,0,3066,15.3,8.665001,40.440002,0,0,0,0,103,0,0,0,0,0,0,1743177487809379,0,3114,15.3,8.785001,40.760002,0,0,0,0,104,0,0,0,0,0,0,1743177487809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177487809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177488061379,0,4,0,15,15,0,0,1743177488061379,0,3078,15.3,8.695,40.52,0,0,0,0,101,0,0,0,0,0,0,1743177488061379,0,3096,15.3,8.740001,40.64,0,0,0,0,102,0,0,0,0,0,0,1743177488061379,0,3090,15.3,8.725,40.600002,0,0,0,0,103,0,0,0,0,0,0,1743177488061379,0,3108,15.3,8.77,40.72,0,0,0,0,104,0,0,0,0,0,0,1743177488061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177488309379,0,4,0,15,15,0,0,1743177488309379,0,3060,15.3,8.650001,40.4,0,0,0,0,101,0,0,0,0,0,0,1743177488309379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177488309379,0,3126,15.3,8.815001,40.84,0,0,0,0,103,0,0,0,0,0,0,1743177488309379,0,3120,15.3,8.800001,40.800003,0,0,0,0,104,0,0,0,0,0,0,1743177488309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177488561379,0,4,0,15,15,0,0,1743177488561379,0,3114,15.3,8.785001,40.760002,0,0,0,0,101,0,0,0,0,0,0,1743177488561379,0,3090,15.3,8.725,40.600002,0,0,0,0,102,0,0,0,0,0,0,1743177488561379,0,3090,15.3,8.725,40.600002,0,0,0,0,103,0,0,0,0,0,0,1743177488561379,0,3072,15.3,8.68,40.48,0,0,0,0,104,0,0,0,0,0,0,1743177488561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177488809379,0,4,0,15,15,0,0,1743177488809379,0,3288,15.3,9.22,41.920002,0,0,0,0,101,0,0,0,0,0,0,1743177488809379,0,3264,15.3,9.160001,41.760002,0,0,0,0,102,0,0,0,0,0,0,1743177488809379,0,2910,15.3,8.275,39.4,0,0,0,0,103,0,0,0,0,0,0,1743177488809379,0,2898,15.3,8.245001,39.32,0,0,0,0,104,0,0,0,0,0,0,1743177488809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177488809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177489061379,0,4,0,15,15,0,0,1743177489061379,0,3048,15.3,8.620001,40.32,0,0,0,0,101,0,0,0,0,0,0,1743177489061379,0,2976,15.3,8.440001,39.84,0,0,0,0,102,0,0,0,0,0,0,1743177489061379,0,3120,15.3,8.800001,40.800003,0,0,0,0,103,0,0,0,0,0,0,1743177489061379,0,3198,15.3,8.995001,41.320004,0,0,0,0,104,0,0,0,0,0,0,1743177489061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177489309379,0,4,0,15,15,0,0,1743177489309379,0,2010,15.3,6.025,33.4,0,0,0,0,101,0,0,0,0,0,0,1743177489309379,0,2004,15.3,6.01,33.36,0,0,0,0,102,0,0,0,0,0,0,1743177489309379,0,4212,15.3,11.530001,48.08,0,0,0,0,103,0,0,0,0,0,0,1743177489309379,0,4086,15.3,11.215001,47.24,0,0,0,0,104,0,0,0,0,0,0,1743177489309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177489561379,0,4,0,15,15,0,0,1743177489561379,0,1986,15.3,5.9650006,33.24,0,0,0,0,101,0,0,0,0,0,0,1743177489561379,0,2016,15.3,6.0400004,33.440002,0,0,0,0,102,0,0,0,0,0,0,1743177489561379,0,3996,15.3,10.99,46.64,0,0,0,0,103,0,0,0,0,0,0,1743177489561379,0,3942,15.3,10.8550005,46.28,0,0,0,0,104,0,0,0,0,0,0,1743177489561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177489809379,0,4,0,15,15,0,0,1743177489809379,0,3648,15.3,10.120001,44.32,0,0,0,0,101,0,0,0,0,0,0,1743177489809379,0,3636,15.3,10.09,44.24,0,0,0,0,102,0,0,0,0,0,0,1743177489809379,0,2550,15.3,7.375,37.0,0,0,0,0,103,0,0,0,0,0,0,1743177489809379,0,2514,15.3,7.2850003,36.760002,0,0,0,0,104,0,0,0,0,0,0,1743177489809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177489809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177490061379,0,4,0,15,15,0,0,1743177490061379,0,4620,15.3,12.55,50.800003,0,0,0,0,101,0,0,0,0,0,0,1743177490061379,0,4458,15.3,12.145,49.72,0,0,0,0,102,0,0,0,0,0,0,1743177490061379,0,1470,15.3,4.675,29.8,0,0,0,0,103,0,0,0,0,0,0,1743177490061379,0,1386,15.3,4.465,29.24,0,0,0,0,104,0,0,0,0,0,0,1743177490061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177490309379,0,4,0,15,15,0,0,1743177490309379,0,3948,15.3,10.870001,46.320004,0,0,0,0,101,0,0,0,0,0,0,1743177490309379,0,3984,15.3,10.960001,46.56,0,0,0,0,102,0,0,0,0,0,0,1743177490309379,0,1728,15.3,5.32,31.52,0,0,0,0,103,0,0,0,0,0,0,1743177490309379,0,1884,15.3,5.71,32.56,0,0,0,0,104,0,0,0,0,0,0,1743177490309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177490309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
